,Air India,GoAir,IndiGo,Jet Airways,Jet Airways Business,Multiple carriers,Multiple carriers Premium economy,SpiceJet,Trujet,Vistara,Vistara Premium economy,Source_Chennai,Source_Delhi,Source_Kolkata,Source_Mumbai,Destination_Cochin,Destination_Delhi,Destination_Hyderabad,Destination_Kolkata,Total_Stops,Price,Day_of_Journey,Month_of_Journey,Dep_hr,Dep_min,Arrival_hr,Arrival_min,duration_hr,duration_min
8921,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1,6327,24,5,19,0,4,40,9,40
8922,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,0,3543,24,5,9,45,12,0,2,15
8923,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,1,15058,3,6,8,0,19,15,11,15
8924,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,11087,12,3,18,55,18,25,23,30
8925,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1,13941,9,5,20,0,4,40,8,40
8926,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,1,7317,1,6,15,45,22,5,6,20
8927,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,2,15129,9,5,19,10,19,0,23,50
8928,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1,9663,24,5,21,10,10,5,12,55
8929,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,1,5065,24,4,16,0,21,0,5,00
8930,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,1,8907,27,6,9,45,23,0,13,15
8931,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,0,4148,21,3,9,0,11,30,2,30
8932,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,1,13587,9,6,14,0,21,0,7,00
8933,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,1,10262,6,6,21,50,4,25,6,35
8934,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,12284,18,3,14,5,8,15,18,10
8935,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1,14781,15,5,18,55,16,20,21,25
8936,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1,9663,18,5,8,25,9,20,24,55
8937,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,19685,1,3,13,0,15,50,2,50
8938,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1,10203,12,5,10,0,23,15,13,15
8939,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1,13941,15,5,6,30,4,40,22,10
8940,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,25703,1,3,21,10,23,55,2,45
8941,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,1,10262,9,6,14,0,4,25,14,25
8942,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,0,3543,1,5,17,45,20,5,2,20
8943,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,0,3841,6,4,14,55,17,25,2,30
8944,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,1,15554,18,5,11,30,19,0,7,30
8945,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1,10844,24,5,14,5,19,50,5,45
8946,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1,12692,12,6,17,0,14,25,21,25
8947,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,0,3210,9,6,19,35,21,5,1,30
8948,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,2,9601,15,5,12,0,19,15,7,15
8949,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,1,13377,15,6,13,0,1,30,12,30
8950,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1,11134,24,3,18,55,18,10,23,15
8951,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,1,8055,27,3,8,55,21,0,12,5
8952,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,1,12242,27,3,17,30,4,25,10,55
8953,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,8425,9,3,22,0,23,20,25,20
8954,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,0,2753,15,6,5,45,7,15,1,30
8955,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,0,3311,27,5,21,10,0,5,2,55
8956,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1,4226,12,6,6,20,10,20,4,00
8957,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,26890,1,3,8,55,5,5,20,10
8958,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,1,12524,24,6,6,0,19,0,13,00
8959,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,0,3847,21,3,17,15,19,45,2,30
8960,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1,12681,1,4,16,30,23,35,7,5
8961,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,2,13882,6,6,9,25,4,25,19,00
8962,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,2,15129,18,5,9,40,12,35,26,55
8963,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1,10844,6,6,8,25,20,45,12,20
8964,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,12547,12,3,21,25,8,15,10,50
8965,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1,14178,9,6,18,55,4,40,9,45
8966,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,1,14871,3,3,16,0,1,35,9,35
8967,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,2,10368,9,6,9,40,4,25,18,45
8968,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,1,15078,6,3,8,0,21,0,13,00
8969,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,4804,21,5,21,25,0,5,2,40
8970,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,0,3873,9,5,17,10,19,40,2,30
8971,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,0,3841,24,6,17,10,19,40,2,30
8972,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,1,5457,1,6,7,0,12,55,5,55
8973,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1,14781,12,5,14,5,22,35,8,30
8974,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,1,15764,9,3,21,50,18,50,21,00
8975,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,0,4668,12,6,9,45,12,35,2,50
8976,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,0,9564,24,6,11,0,14,15,3,15
8977,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,1,7191,15,5,6,40,21,0,14,20
8978,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,1,15764,6,3,19,45,4,25,8,40
8979,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1,14388,6,5,14,5,12,0,21,55
8980,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,1,6540,27,3,19,45,4,25,8,40
8981,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,0,3625,24,6,9,30,12,20,2,50
8982,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,1,8266,9,5,7,30,19,15,11,45
8983,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,1,10944,18,5,11,15,18,30,7,15
8984,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,1,5073,27,3,16,0,21,0,5,00
8985,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,9134,15,3,5,45,12,25,6,40
8986,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,1,8085,12,6,20,20,20,20,24,00
8987,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,22270,6,3,7,0,12,25,5,25
8988,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,2,9836,1,4,7,0,10,0,27,00
8989,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,1,14871,3,3,18,35,1,35,7,00
8990,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,2,23528,12,3,6,30,16,35,10,5
8991,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,8016,6,6,7,10,10,10,3,00
8992,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,12284,18,3,7,0,16,10,9,10
8993,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,1,7005,12,6,6,0,21,0,15,00
8994,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,4804,3,6,11,30,14,5,2,35
8995,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,1,6827,27,3,5,5,10,5,5,00
8996,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,0,3100,12,5,6,20,7,40,1,20
8997,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,0,2759,15,3,19,35,21,5,1,30
8998,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1,13067,9,5,20,25,21,5,24,40
8999,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,3898,15,4,20,55,23,40,2,45
9000,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,2,10368,12,6,9,40,4,25,18,45
9001,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,0,4273,18,3,5,45,8,35,2,50
9002,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,0,3311,24,5,5,55,8,35,2,40
9003,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,1,15136,6,3,9,0,21,0,12,00
9004,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,1,6601,9,4,7,5,18,10,11,5
9005,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,1,8452,24,5,20,20,22,40,26,20
9006,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1,9314,1,5,17,0,14,25,21,25
9007,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,1,6386,1,6,2,0,7,45,5,45
9008,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,1,13377,24,6,11,30,1,30,14,00
9009,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,0,5678,3,3,2,55,4,25,1,30
9010,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,4483,18,5,23,55,2,45,2,50
9011,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,1,12898,27,5,14,0,12,35,22,35
9012,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,7648,3,3,7,10,10,5,2,55
9013,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1,14571,9,6,6,30,23,35,17,5
9014,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,0,4049,27,6,6,25,7,55,1,30
9015,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2,11728,18,3,8,50,23,25,14,35
9016,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,0,3873,18,4,6,55,9,30,2,35
9017,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,1,7480,9,5,20,40,9,25,12,45
9018,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,8541,21,6,19,50,22,50,3,00
9019,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,31825,1,3,22,50,11,25,12,35
9020,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0,3597,1,6,14,45,17,5,2,20
9021,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,13817,12,3,21,25,15,15,17,50
9022,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1,14571,24,5,8,25,20,45,12,20
9023,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,1,6853,15,6,16,45,7,10,14,25
9024,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,2,16704,27,5,23,5,4,25,29,20
9025,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,0,3573,27,5,9,30,12,20,2,50
9026,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,1,9345,15,5,17,0,18,50,25,50
9027,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,2,13014,15,6,5,30,4,25,22,55
9028,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,1,13797,12,6,8,0,21,0,13,00
9029,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,3,12358,3,3,12,0,10,35,22,35
9030,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,1,14086,9,3,18,15,1,35,7,20
9031,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0,3597,3,5,19,35,21,55,2,20
9032,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1,13731,24,5,18,55,8,15,13,20
9033,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,1,12898,21,5,19,45,4,25,8,40
9034,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,1,14714,6,6,16,0,4,25,12,25
9035,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,0,5403,12,4,11,30,14,20,2,50
9036,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,5769,24,6,6,0,8,45,2,45
9037,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,5620,24,3,10,20,12,55,2,35
9038,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,0,5000,18,6,5,35,8,50,3,15
9040,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,2,10703,21,3,12,20,19,15,30,55
9041,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,1,13727,18,5,11,30,21,0,9,30
9042,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1,14388,12,5,20,0,9,20,13,20
9043,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,2,13033,6,6,10,0,1,20,15,20
9044,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,22270,1,3,8,0,7,40,23,40
9045,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,1,6769,27,5,21,50,3,35,5,45
9046,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,2,5192,24,5,15,10,23,30,8,20
9047,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,0,4995,24,5,2,55,4,20,1,25
9048,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0,8580,1,3,7,55,10,15,2,20
9049,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,1,7480,15,6,12,30,9,25,20,55
9050,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,5198,27,4,8,20,11,20,3,00
9051,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,2,10368,6,6,9,40,19,0,9,20
9052,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,0,8040,6,5,7,5,8,30,1,25
9053,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,2,18909,9,3,8,20,4,25,20,5
9054,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,2,12849,1,4,7,0,5,25,22,25
9055,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,1,22798,1,3,9,45,8,15,22,30
9056,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1,14571,6,6,8,25,18,15,9,50
9057,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,13502,6,3,14,5,8,15,18,10
9058,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,0,3332,27,3,17,45,20,5,2,20
9059,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,1,7354,6,6,7,30,19,15,11,45
9060,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,1,8073,15,5,10,0,21,0,11,00
9061,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,0,4049,21,3,9,10,10,35,1,25
9062,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,1,15029,9,3,2,15,4,25,26,10
9063,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,2,10975,24,6,9,45,9,25,23,40
9064,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,1,7038,1,6,7,10,22,30,15,20
9065,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,1,15554,9,5,8,0,19,0,11,00
9066,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,5228,12,6,21,5,23,55,2,50
9067,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,1,5636,1,6,2,0,7,25,5,25
9068,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,2,9653,27,6,12,0,7,40,19,40
9069,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1,8586,24,5,18,55,10,5,15,10
9070,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,0,2017,21,5,13,15,14,45,1,30
9071,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,1,9345,24,5,20,20,23,25,27,5
9072,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,2,9270,21,3,10,45,18,50,32,5
9073,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,2,13292,3,6,5,30,19,0,13,30
9074,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,2,8098,27,3,17,35,19,45,26,10
9075,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,1,7952,6,6,9,45,9,25,23,40
9076,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,1,5883,12,6,18,35,1,30,6,55
9077,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,8016,6,6,19,50,22,50,3,00
9078,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,0,4174,18,5,17,10,19,40,2,30
9079,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,1,10696,3,6,7,5,22,30,15,25
9080,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,0,4878,12,6,17,0,19,35,2,35
9081,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,0,3971,1,4,9,30,12,20,2,50
9082,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,1,7198,3,6,19,0,1,30,6,30
9083,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1,9314,6,5,20,25,22,5,25,40
9084,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,0,4423,1,5,9,30,12,20,2,50
9085,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,0,3841,6,4,6,55,9,30,2,35
9086,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,1,7154,27,3,10,45,19,15,8,30
9087,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,1,9929,15,6,7,0,19,15,12,15
9088,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,1,8266,9,5,11,40,19,15,7,35
9089,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,1,10877,12,6,8,30,19,0,10,30
9090,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,4804,24,6,15,15,17,45,2,30
9091,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,1,13587,15,6,11,30,21,0,9,30
9092,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,1,13611,6,3,4,45,13,20,8,35
9093,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,1,6628,6,6,9,15,1,30,16,15
9094,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,0,5601,12,6,14,25,17,40,3,15
9095,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,1,5583,15,4,6,5,11,20,5,15
9096,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,3943,21,5,10,10,13,0,2,50
9097,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,4777,24,3,4,0,6,50,2,50
9098,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1,9663,12,5,20,0,12,0,16,00
9099,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,2,10368,1,6,5,30,4,25,22,55
9100,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,1,5883,15,6,18,35,1,30,6,55
9101,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,4804,27,4,11,30,14,5,2,35
9102,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,0,13383,3,3,16,0,18,35,2,35
9103,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,1,9646,1,6,13,15,22,30,9,15
9104,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1,11467,1,5,17,0,19,10,26,10
9105,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1,5192,12,5,22,40,10,40,12,00
9106,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,2,13376,12,6,6,45,4,25,21,40
9107,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,6477,3,3,23,25,2,10,2,45
9108,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,1,13727,18,5,9,0,21,0,12,00
9109,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,1,9555,18,5,17,0,20,20,27,20
9110,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,2,12819,24,6,19,10,19,0,23,50
9111,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,1,12395,6,3,10,25,22,55,12,30
9112,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,1,10262,15,6,19,15,4,25,9,10
9113,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1,14781,21,5,8,25,20,45,12,20
9114,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,0,5678,12,5,10,20,11,50,1,30
9115,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,1,7804,15,5,15,55,21,25,5,30
9116,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,1,10262,27,6,15,0,19,0,28,00
9117,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,5198,18,5,19,50,22,50,3,00
9118,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,0,4049,3,5,6,25,7,55,1,30
9119,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,3383,15,6,11,10,13,55,2,45
9120,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,1,7174,27,5,17,40,23,0,5,20
9121,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,1,8907,15,5,20,30,23,0,26,30
9122,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,2,13014,1,6,9,40,12,35,26,55
9123,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1,13584,6,5,21,10,8,15,11,5
9124,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,4107,15,5,22,50,1,20,2,30
9125,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,0,2071,15,3,2,55,4,25,1,30
9126,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,1,12373,9,5,20,55,4,25,7,30
9127,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2,13303,12,3,8,50,13,55,29,5
9128,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1,8529,12,6,16,30,10,5,17,35
9129,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1,14571,6,6,18,55,19,50,24,55
9130,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,2,15129,27,5,23,5,4,25,29,20
9131,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,8016,9,6,8,20,11,20,3,00
9132,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,4804,6,6,21,25,0,5,2,40
9133,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,5118,9,3,6,50,12,15,5,25
9134,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1,9663,18,5,8,25,8,15,23,50
9135,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,2,12723,9,6,5,50,12,30,30,40
9136,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,3419,12,5,20,55,23,40,2,45
9137,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,11087,12,3,22,55,10,45,11,50
9138,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,4174,12,4,22,15,0,50,2,35
9139,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,1,10262,9,6,8,0,4,25,20,25
9140,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,2,12609,15,6,9,35,12,35,27,00
9141,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,0,4668,3,6,7,0,9,40,2,40
9142,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,0,1965,24,5,22,45,0,15,1,30
9143,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,0,4049,1,6,6,25,7,55,1,30
